BOAMP_AVIS_NUM,D_11_01_Conditiondelai_Receptcandidat,D_11_02_Conditiondelai_Receptoffres,D_11_03_Conditiondelai_Limiteenvoiinvit,D_11_04_Conditiondelai_Validiteoffre,D_11_04_01_Conditiondelai_Validiteoffre_Jusquau,D_11_04_02_Conditiondelai_Validiteoffre_Dureemois,D_11_04_03_Conditiondelai_Validiteoffre_Dureejour,D_11_05_Conditiondelai_Dureesystemequalification
21-20804,,2021-03-09 19:00:00,,CF_NIV_SUIV,,4.0,,
21-20805,,2021-03-09 19:00:00,,CF_NIV_SUIV,,4.0,,
21-20807,,2021-03-26 15:00:00,,CF_NIV_SUIV,,6.0,,
21-20808,,2021-03-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-20809,,2021-03-08 10:00:00,,CF_NIV_SUIV,,4.0,,
21-20810,,2021-03-16 11:00:00,,CF_NIV_SUIV,,,,
21-20811,,2021-03-12 15:00:00,,CF_NIV_SUIV,,4.0,,
21-20812,,2021-03-08 11:00:00,,CF_NIV_SUIV,,5.0,,
21-20813,,2021-03-16 11:00:00,,CF_NIV_SUIV,,,,
21-20816,,2021-03-15 11:00:00,,CF_NIV_SUIV,,,,
21-20817,,2021-03-22 16:00:00,,CF_NIV_SUIV,,6.0,,
21-20818,,2021-03-16 15:00:00,,CF_NIV_SUIV,,,,
21-20819,,2021-03-12 15:00:00,,CF_NIV_SUIV,,,,
21-20820,,2021-03-30 15:00:00,,CF_NIV_SUIV,,6.0,,
21-20821,,2021-03-16 11:00:00,,CF_NIV_SUIV,,,,
21-20823,,2021-03-15 11:00:00,,CF_NIV_SUIV,,6.0,,
21-20824,,2021-02-15 16:00:00,,CF_NIV_SUIV,,,,
21-20825,,2021-03-08 10:30:00,,CF_NIV_SUIV,,4.0,,
21-20827,,2021-03-24 11:00:00,,CF_NIV_SUIV,,4.0,,
21-20828,,2021-03-17 23:00:00,,CF_NIV_SUIV,,6.0,,
21-20829,,2021-03-23 16:00:00,,CF_NIV_SUIV,,6.0,,
21-20831,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,90,
21-20832,,2021-03-19 11:00:00,,CF_NIV_SUIV,,4.0,,
21-20833,,2021-03-19 16:00:00,,CF_NIV_SUIV,,6.0,,
21-20835,,2021-03-10 11:00:00,,CF_NIV_SUIV,,,,
21-20836,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,120,
21-20837,,2021-03-08 09:00:00,,CF_NIV_SUIV,,,150,
21-20838,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,120,
21-20839,,2021-03-12 11:00:00,,CF_NIV_SUIV,,,120,
21-20841,,2021-03-15 16:00:00,,CF_NIV_SUIV,,3.0,,
21-20842,,2021-03-18 11:00:00,,CF_NIV_SUIV,,6.0,,
21-20843,,2021-03-09 11:00:00,,CF_NIV_SUIV,,,120,
21-20844,,2021-04-15 11:00:00,,CF_NIV_SUIV,,,,
21-20845,,2021-03-05 11:00:00,,CF_NIV_SUIV,,,120,
21-20846,,2021-03-22 22:00:00,,CF_NIV_SUIV,,,120,
21-20847,,2021-03-15 11:00:00,,CF_NIV_SUIV,,,120,
21-20848,,2021-03-11 11:00:00,,CF_NIV_SUIV,,3.0,,
21-20849,,2021-03-10 11:00:00,,CF_NIV_SUIV,,,,
21-20850,,2021-03-19 15:00:00,,CF_NIV_SUIV,,4.0,,
21-20853,,2021-03-16 13:00:00,,CF_NIV_SUIV,,,,
21-20854,,2021-03-15 15:00:00,,CF_NIV_SUIV,,6.0,,
21-20855,,2021-03-23 15:00:00,,CF_NIV_SUIV,,,,
21-20858,,2021-03-11 16:00:00,,CF_NIV_SUIV,,3.0,,
21-20859,,2021-03-15 11:00:00,,CF_NIV_SUIV,,3.0,,
21-20860,,2021-03-15 15:00:00,,CF_NIV_SUIV,,4.0,,
21-20862,,2021-03-11 11:00:00,,CF_NIV_SUIV,,3.0,,
21-20863,,2021-03-12 16:00:00,,CF_NIV_SUIV,,,120,
21-20864,,2021-03-02 11:00:00,,CF_NIV_SUIV,,,90,
21-20865,,2021-03-08 11:00:00,,CF_NIV_SUIV,,6.0,,
21-20866,,2021-03-08 11:00:00,,CF_NIV_SUIV,,3.0,,
21-20867,,2021-03-19 16:00:00,,CF_NIV_SUIV,,6.0,,
21-20873,,2021-03-15 11:00:00,,CF_NIV_SUIV,,6.0,,
21-20874,,2021-03-15 15:30:00,,CF_NIV_SUIV,,4.0,,
21-20875,,2021-03-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-20876,,2021-03-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-20878,,2021-03-01 11:00:00,,CF_NIV_SUIV,,,180,
21-20879,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,90,
21-20880,,2021-03-15 11:00:00,2021-04-13 22:00:00,CF_NIV_SUIV,,,,
21-20882,,2021-03-25 16:00:00,,CF_NIV_SUIV,,,,
21-20888,,2021-03-05 11:00:00,,CF_NIV_SUIV,,,120,
21-20891,,2021-03-15 11:00:00,,CF_NIV_SUIV,,,180,
21-20892,,2021-03-09 11:00:00,,CF_NIV_SUIV,,,180,
21-20893,,2021-03-05 11:00:00,,CF_NIV_SUIV,,,120,
21-20897,,2021-03-16 11:00:00,,CF_NIV_SUIV,,6.0,,
21-20899,,2021-04-05 15:00:00,,CF_NIV_SUIV,,,,
21-20901,,2021-03-31 10:30:00,,CF_NIV_SUIV,,4.0,,
21-20903,,2021-03-19 15:00:00,,CF_NIV_SUIV,,,,
21-20910,,2021-03-29 16:00:00,,CF_NIV_SUIV,,4.0,,
21-20911,,2021-03-12 11:00:00,,CF_NIV_SUIV,,6.0,,
21-20912,,2021-03-17 11:00:00,,CF_NIV_SUIV,,6.0,,
21-20913,,2021-03-10 11:00:00,,CF_NIV_SUIV,,,120,
21-20914,,2021-03-18 11:00:00,,CF_NIV_SUIV,,,,
21-20918,,2021-03-03 15:00:00,,CF_NIV_SUIV,,,120,
21-20923,,2021-03-18 13:00:00,,CF_NIV_SUIV,,4.0,,
21-20924,,2021-03-24 15:00:00,,CF_NIV_SUIV,,4.0,,
21-20926,,2021-03-25 11:00:00,,CF_NIV_SUIV,,,,
21-20928,,2021-03-08 16:00:00,,CF_NIV_SUIV,,,,
21-20929,,2021-03-18 11:00:00,,CF_NIV_SUIV,,,,
21-20930,,2021-03-05 11:00:00,,CF_NIV_SUIV,,,120,
21-20931,,2021-03-11 11:00:00,,CF_NIV_SUIV,,,,
21-20936,,2021-03-18 11:00:00,,CF_NIV_SUIV,,3.0,,
21-20940,,2021-04-06 14:00:00,,CF_NIV_SUIV,,,90,
21-20941,,2021-04-07 15:00:00,,CF_NIV_SUIV,,6.0,,
21-20943,,2021-03-16 11:00:00,,CF_NIV_SUIV,,,,
21-20944,,2021-03-08 11:00:00,,CF_NIV_SUIV,,6.0,,
21-20945,,2021-03-19 11:00:00,,CF_NIV_SUIV,,,,
21-20946,,2021-03-23 15:00:00,,CF_NIV_SUIV,,6.0,,
21-20947,,2021-03-08 16:00:00,,CF_NIV_SUIV,,,120,
21-20948,,2021-03-15 16:00:00,,CF_NIV_SUIV,,4.0,,
21-20949,,2021-03-10 16:00:00,,CF_NIV_SUIV,,4.0,,
21-20951,,2021-03-11 11:00:00,,CF_NIV_SUIV,,,,
21-20955,,2021-04-16 11:00:00,,CF_NIV_SUIV,,,120,
21-20957,,2021-03-22 14:00:00,,CF_NIV_SUIV,,4.0,,
21-20958,,2021-03-15 15:00:00,,CF_NIV_SUIV,,4.0,,
21-20960,,2021-03-16 11:00:00,,CF_NIV_SUIV,,,180,
21-20961,,2021-03-23 15:00:00,,CF_NIV_SUIV,,6.0,,
21-20962,,2021-03-17 16:30:00,,CF_NIV_SUIV,,6.0,,
21-20963,,2021-03-11 11:00:00,,CF_NIV_SUIV,,,,
21-20966,,2021-03-22 11:00:00,,CF_NIV_SUIV,,,,
21-20968,,2021-03-23 16:30:00,,CF_NIV_SUIV,,6.0,,
21-20969,,2021-03-10 11:00:00,,CF_NIV_SUIV,,,,
21-20975,,2021-03-03 16:00:00,,CF_NIV_SUIV,,,120,
21-20976,,2021-03-18 11:00:00,,CF_NIV_SUIV,,,120,
21-20982,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,,
21-20983,,2021-03-19 15:00:00,,CF_NIV_SUIV,,,180,
21-20984,,2021-03-17 11:00:00,,CF_NIV_SUIV,,,120,
21-20985,,2021-03-22 11:00:00,,CF_NIV_SUIV,,,,
21-20989,,2021-03-12 11:00:00,,CF_NIV_SUIV,,,120,
21-20990,,2021-03-31 16:30:00,,CF_NIV_SUIV,,4.0,,
21-20991,,2021-03-11 11:00:00,,CF_NIV_SUIV,,,90,
21-20992,,2021-03-31 15:00:00,,CF_NIV_SUIV,,,,
21-20993,,2021-03-08 11:00:00,,CF_NIV_SUIV,,6.0,,
21-20995,,2021-03-05 11:00:00,,CF_NIV_SUIV,,4.0,,
21-20996,,2021-03-25 22:00:00,,CF_NIV_SUIV,,4.0,,
21-20997,,2021-03-18 11:00:00,,CF_NIV_SUIV,,4.0,,
21-20998,,2021-03-12 11:00:00,,CF_NIV_SUIV,,4.0,,
21-21000,,2021-03-19 11:00:00,,CF_NIV_SUIV,,4.0,,
21-21005,,2021-03-25 11:00:00,,CF_NIV_SUIV,,3.0,,
21-21013,,2021-03-16 11:00:00,,CF_NIV_SUIV,,,,
21-21014,,2021-03-15 11:00:00,,CF_NIV_SUIV,,,120,
21-21015,,2021-03-15 11:00:00,,CF_NIV_SUIV,,3.0,,
21-21019,,2021-03-11 15:00:00,,CF_NIV_SUIV,,,,
21-21020,,2021-03-17 12:00:00,,CF_NIV_SUIV,,,,
21-21021,,2021-03-18 11:00:00,,CF_NIV_SUIV,,,120,
21-21022,,2021-03-25 11:00:00,,CF_NIV_SUIV,,,200,
21-21023,,2021-03-11 11:00:00,,CF_NIV_SUIV,,,,
21-21024,,2021-03-05 09:00:00,,CF_NIV_SUIV,,,120,
21-21025,,2021-03-09 11:00:00,,CF_NIV_SUIV,,,,
21-21026,,2021-03-19 11:00:00,,CF_NIV_SUIV,,,180,
21-21028,,2021-03-17 11:00:00,,CF_NIV_SUIV,,,,
21-21032,,2021-03-31 12:00:00,,CF_NIV_SUIV,,4.0,,
21-21034,,2021-03-18 11:00:00,,CF_NIV_SUIV,,,,
21-21036,,2021-03-12 11:00:00,,CF_NIV_SUIV,,,120,
21-21038,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,180,
21-21039,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,180,
21-21040,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,90,
21-21043,,2021-03-05 11:00:00,,CF_NIV_SUIV,,,150,
21-21044,,2021-03-19 11:00:00,,CF_NIV_SUIV,,9.0,,
21-21045,,2021-03-25 10:00:00,,CF_NIV_SUIV,,3.0,,
21-21046,,2021-03-05 15:00:00,,CF_NIV_SUIV,,,120,
21-21049,,2021-03-17 16:30:00,,CF_NIV_SUIV,,6.0,,
21-21050,,2021-03-18 11:00:00,,CF_NIV_SUIV,,,,
21-21051,,2021-03-24 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21054,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,,
21-21056,,2021-03-26 11:00:00,,CF_NIV_SUIV,,4.0,,
21-21057,,,,CF_NIV_SUIV,,,120,
21-21059,,,,CF_NIV_SUIV,,,210,
21-21060,,2021-03-18 11:00:00,,CF_NIV_SUIV,,4.0,,
21-21062,,2021-03-23 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21063,,2021-03-15 15:00:00,,CF_NIV_SUIV,,6.0,,
21-21067,,2021-05-06 16:00:00,,CF_NIV_SUIV,,,,
21-21068,,2021-03-19 11:00:00,,CF_NIV_SUIV,,,120,
21-21069,,2021-03-22 11:00:00,,CF_NIV_SUIV,,4.0,,
21-21072,,2021-03-09 11:00:00,,CF_NIV_SUIV,,4.0,,
21-21075,,2021-03-12 11:00:00,,CF_NIV_SUIV,,4.0,,
21-21076,,2021-03-19 11:00:00,,CF_NIV_SUIV,,,,
21-21077,,2021-03-22 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21079,,2021-03-08 08:00:00,,CF_NIV_SUIV,,6.0,,
21-21080,,2021-03-04 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21085,,2021-03-09 11:00:00,,CF_NIV_SUIV,,3.0,,
21-21091,,2021-03-19 11:00:00,2021-04-05 22:00:00,CF_NIV_SUIV,,8.0,,
21-21092,,2021-03-10 11:00:00,,CF_NIV_SUIV,,,90,
21-21093,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,,
21-21095,,2021-03-25 10:00:00,,CF_NIV_SUIV,,4.0,,
21-21098,,2021-03-19 11:00:00,,CF_NIV_SUIV,,,,
21-21101,,2021-03-22 11:00:00,,CF_NIV_SUIV,,,120,
21-21103,,2021-03-23 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21105,,2021-03-09 15:00:00,,CF_NIV_SUIV,,6.0,,
21-21106,,2021-03-22 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21108,,2021-03-15 12:00:00,,CF_NIV_SUIV,,,,
21-21111,,2021-03-09 11:00:00,,CF_NIV_SUIV,,,240,
21-21114,,2021-03-18 11:00:00,,CF_NIV_SUIV,,3.0,,
21-21115,,2021-03-19 11:00:00,,CF_NIV_SUIV,,,,
21-21116,,2021-03-22 15:00:00,,CF_NIV_SUIV,,4.0,,
21-21119,,2021-03-18 15:00:00,,CF_NIV_SUIV,,4.0,,
21-21120,,2021-03-19 11:00:00,,CF_NIV_SUIV,,4.0,,
21-21122,,2021-03-15 11:00:00,,CF_NIV_SUIV,,,90,
21-21124,,2021-03-17 09:00:00,,CF_NIV_SUIV,,,,
21-21127,,2021-03-15 11:00:00,,CF_NIV_SUIV,,,120,
21-21129,,2021-03-19 11:00:00,,CF_NIV_SUIV,,,120,
21-21130,,2021-03-15 11:00:00,,CF_NIV_SUIV,,,120,
21-21132,,2021-03-29 15:00:00,,CF_NIV_SUIV,,4.0,,
21-21134,,2021-03-08 15:30:00,,CF_NIV_SUIV,,,180,
21-21135,,2021-04-08 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21138,,2021-03-26 11:00:00,,CF_NIV_SUIV,,,,
21-21139,,2021-03-18 11:00:00,,CF_NIV_SUIV,,,120,
21-21140,,2021-03-12 19:00:00,,CF_NIV_SUIV,,4.0,,
21-21141,,2021-04-12 15:00:00,,CF_NIV_SUIV,,4.0,,
21-21142,,2021-03-09 11:00:00,,CF_NIV_SUIV,,,180,
21-21144,,2021-03-18 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21145,,2021-03-18 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21146,,2021-03-10 11:00:00,,CF_NIV_SUIV,,,150,
21-21148,,2021-03-05 15:00:00,,CF_NIV_SUIV,,6.0,,
21-21154,,2021-03-22 11:00:00,,CF_NIV_SUIV,,4.0,,
21-21155,,2021-03-18 11:00:00,2021-04-01 22:00:00,CF_NIV_SUIV,,,,
21-21157,,2021-03-08 09:00:00,,CF_NIV_SUIV,,,90,
21-21158,,2021-03-19 11:00:00,,CF_NIV_SUIV,,180.0,,
21-21159,,2021-03-16 15:00:00,,CF_NIV_SUIV,,,120,
21-21160,,2021-03-11 11:00:00,,CF_NIV_SUIV,,,180,
21-21164,,2021-03-15 14:30:00,,CF_NIV_SUIV,,,,
21-21165,,2021-03-19 11:00:00,,CF_NIV_SUIV,,,180,
21-21167,,2021-03-30 11:00:00,,CF_NIV_SUIV,,,180,
21-21168,,2021-03-08 16:00:00,,CF_NIV_SUIV,,,,
21-21169,,2021-03-12 11:00:00,,CF_NIV_SUIV,,,120,
21-21171,,2021-03-23 11:00:00,,CF_NIV_SUIV,,,,
21-21172,,2021-03-16 11:00:00,,CF_NIV_SUIV,,,90,
21-21175,,2021-05-31 11:00:00,,CF_NIV_SUIV,,8.0,,
21-21176,,2021-03-24 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21180,,2021-03-18 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21181,,2021-03-15 11:00:00,,CF_NIV_SUIV,,,,
21-21184,,2021-03-19 14:00:00,,CF_NIV_SUIV,,,120,
21-21187,,2021-03-08 16:00:00,,CF_NIV_SUIV,,,120,
21-21188,,2021-03-19 11:00:00,,CF_NIV_SUIV,,,,
21-21189,,2021-03-31 11:00:00,,CF_NIV_SUIV,,,,
21-21190,,2021-03-25 11:00:00,,CF_NIV_SUIV,,4.0,,
21-21191,,2021-03-22 11:00:00,,CF_NIV_SUIV,,5.0,,
21-21192,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,90,
21-21193,,2021-03-05 11:00:00,,CF_NIV_SUIV,,,120,
21-21194,,2021-03-23 15:00:00,,CF_NIV_SUIV,,,180,
21-21195,,2021-03-12 11:00:00,,CF_NIV_SUIV,,4.0,,
21-21199,,2021-03-17 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21200,,2021-03-12 16:00:00,,CF_NIV_SUIV,,4.0,,
21-21204,,2021-03-15 09:00:00,,CF_NIV_SUIV,,,120,
21-21205,,2021-03-11 15:00:00,,CF_NIV_SUIV,,,120,
21-21207,,2021-03-18 11:00:00,,CF_NIV_SUIV,,,,
21-21210,,2021-03-15 15:00:00,,CF_NIV_SUIV,,4.0,,
21-21211,,2021-03-09 11:00:00,,CF_NIV_SUIV,,,150,
21-21212,,2021-03-08 11:00:00,,CF_NIV_SUIV,,5.0,,
21-21214,,2021-03-19 11:00:00,,CF_NIV_SUIV,,,,
21-21216,,2021-03-22 15:00:00,,CF_NIV_SUIV,,,120,
21-21217,,2021-03-12 11:00:00,,CF_NIV_SUIV,,,120,
21-21219,,2021-03-17 14:00:00,,CF_NIV_SUIV,,,120,
21-21220,,2021-03-10 11:00:00,,CF_NIV_SUIV,,,180,
21-21222,,2021-03-22 11:00:00,,CF_NIV_SUIV,,4.0,,
21-21225,,2021-04-23 11:00:00,,CF_NIV_SUIV,,4.0,,
21-21228,,2021-04-09 15:00:00,,CF_NIV_SUIV,,6.0,,
21-21229,,2021-03-17 16:00:00,,CF_NIV_SUIV,,,80,
21-21232,,2021-03-16 13:00:00,,CF_NIV_SUIV,,6.0,,
21-21233,,2021-03-11 11:00:00,,CF_NIV_SUIV,,4.0,,
21-21235,,2021-03-04 11:30:00,,CF_NIV_SUIV,,,90,
21-21236,,2021-03-29 15:00:00,,CF_NIV_SUIV,,6.0,,
21-21239,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,90,
21-21244,,2021-03-10 11:00:00,,CF_NIV_SUIV,,,,
21-21245,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,,
21-21246,,2021-03-10 11:00:00,,CF_NIV_SUIV,,,120,
21-21251,,2021-03-11 11:00:00,,CF_NIV_SUIV,,,240,
21-21253,,2021-02-23 21:00:00,,CF_NIV_SUIV,,6.0,,
21-21257,,2021-04-06 15:30:00,,CF_NIV_SUIV,,,,
21-21260,,2021-03-08 15:00:00,,CF_NIV_SUIV,,,,
21-21261,,2021-03-08 15:45:00,,CF_NIV_SUIV,,,120,
21-21262,,2021-03-15 11:00:00,,CF_NIV_SUIV,,,,
21-21263,,2021-03-26 11:00:00,,CF_NIV_SUIV,,,,
21-21264,,2021-03-17 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21267,,2021-03-15 10:00:00,,CF_NIV_SUIV,,,150,
21-21272,2021-03-01 11:00:00,,,CF_NIV_SUIV,,,120,
21-21273,,2021-03-15 11:00:00,,CF_NIV_SUIV,,,120,
21-21274,,2021-03-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-21279,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,90,
21-21280,,2021-03-30 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21284,,2021-03-12 11:00:00,,CF_NIV_SUIV,,,,
21-21287,,2021-03-09 11:00:00,,CF_NIV_SUIV,,,120,
21-21294,,2021-03-12 15:00:00,,CF_NIV_SUIV,,,120,
21-21295,,2021-03-15 11:00:00,,CF_NIV_SUIV,,,120,
21-21296,,2021-03-24 16:00:00,,CF_NIV_SUIV,,,,
21-21297,,2021-03-29 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21300,,2021-03-26 11:00:00,,CF_NIV_SUIV,,,120,
21-21305,,2021-03-09 11:00:00,,CF_NIV_SUIV,,,90,
21-21308,,2021-03-19 11:00:00,2021-04-05 22:00:00,CF_NIV_SUIV,,3.0,,
21-21309,,2021-03-15 11:00:00,,CF_NIV_SUIV,,,120,
21-21310,,2021-03-10 11:00:00,,CF_NIV_SUIV,,4.0,,
21-21311,,2021-03-17 22:59:00,,CF_NIV_SUIV,,,120,
21-21312,,2021-03-18 15:00:00,,CF_NIV_SUIV,,5.0,,
21-21313,,2021-03-09 11:00:00,,CF_NIV_SUIV,,,90,
21-21314,,2021-03-29 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21315,,2021-04-16 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21316,,2021-03-24 11:00:00,,CF_NIV_SUIV,,,120,
21-21317,,2021-03-31 16:00:00,,CF_NIV_SUIV,,4.0,,
21-21318,,2021-03-08 13:30:00,,CF_NIV_SUIV,,4.0,,
20-142010,,2020-12-01 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21327,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,180,
21-21328,,2021-03-18 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21329,,2021-03-18 15:00:00,,CF_NIV_SUIV,,4.0,,
21-21330,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,120,
21-21333,,2021-03-29 16:00:00,,CF_NIV_SUIV,,4.0,,
21-21335,,2021-03-10 16:00:00,,CF_NIV_SUIV,,,180,
21-21336,,2021-03-15 15:00:00,,CF_NIV_SUIV,,,,
21-21337,,2021-03-10 15:00:00,,CF_NIV_SUIV,,4.0,,
21-21338,,2021-03-23 11:00:00,,CF_NIV_SUIV,,3.0,,
21-21339,,2021-03-26 11:00:00,,CF_NIV_SUIV,,,180,
21-21340,,2021-03-15 11:00:00,,CF_NIV_SUIV,,,90,
21-21341,,2021-06-01 14:00:00,,CF_NIV_SUIV,,8.0,,
21-21344,,2021-03-12 11:00:00,,CF_NIV_SUIV,,,120,
21-21345,,2021-04-02 13:00:00,,CF_NIV_SUIV,,4.0,,
21-21350,,2021-04-15 11:00:00,,CF_NIV_SUIV,,,,
21-21354,,2021-03-15 16:00:00,,CF_NIV_SUIV,,,120,
21-21355,,2021-03-12 15:00:00,,CF_NIV_SUIV,,,180,
21-21356,,2021-03-24 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21358,,2021-03-09 11:00:00,,CF_NIV_SUIV,,,120,
21-21359,,2021-03-17 19:00:00,,CF_NIV_SUIV,,,120,
21-21360,,2021-03-15 16:00:00,,CF_NIV_SUIV,,,120,
21-21364,,2021-03-15 11:00:00,,CF_NIV_SUIV,,,120,
21-21366,,2021-03-25 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21367,,2021-04-01 15:00:00,,CF_NIV_SUIV,,,,
21-21368,,2021-03-18 11:00:00,,CF_NIV_SUIV,,,180,
21-21369,,2021-03-15 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21370,,2021-03-19 17:00:00,,CF_NIV_SUIV,,4.0,,
21-21372,,2021-03-15 15:00:00,,CF_NIV_SUIV,,,180,
21-21373,,2021-03-22 11:00:00,,CF_NIV_SUIV,,4.0,,
21-21374,,2021-03-16 15:00:00,,CF_NIV_SUIV,,,150,
21-21375,,2021-03-16 15:00:00,,CF_NIV_SUIV,,,120,
21-21376,2021-03-19 11:00:00,2021-06-23 11:00:00,,CF_NIV_SUIV,,,,
21-21379,,2021-03-18 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21380,,2021-03-31 11:00:00,,CF_NIV_SUIV,,,,
21-21387,,2021-03-17 16:00:00,,CF_NIV_SUIV,,6.0,,
21-21388,,2021-03-17 15:00:00,,CF_NIV_SUIV,,5.0,,
21-21391,,2021-03-12 15:00:00,,CF_NIV_SUIV,,,120,
21-21392,,2021-03-03 11:00:00,,CF_NIV_SUIV,,,,
21-21393,,2021-03-22 11:00:00,,CF_NIV_SUIV,,,,
21-21394,,2021-03-22 16:00:00,,CF_NIV_SUIV,,6.0,,
21-21395,,2021-03-30 11:30:00,,CF_NIV_SUIV,,8.0,,
21-21398,,2021-03-25 15:00:00,,CF_NIV_SUIV,,4.0,,
21-21400,,2021-03-31 11:00:00,,CF_NIV_SUIV,,,,
21-21401,,2021-03-17 11:00:00,,CF_NIV_SUIV,,4.0,,
21-21402,,2021-03-10 22:00:00,,CF_NIV_SUIV,,3.0,,
21-21403,,2021-03-15 11:00:00,,CF_NIV_SUIV,,,90,
21-21404,,2021-03-10 15:00:00,,CF_NIV_SUIV,,6.0,,
21-21405,,2021-03-08 15:00:00,,CF_NIV_SUIV,,,180,
21-21406,,2021-03-16 15:00:00,,CF_NIV_SUIV,,,120,
21-21409,,2021-03-18 11:00:00,,CF_NIV_SUIV,,,,
21-21410,,2021-04-12 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21411,,2021-03-19 11:00:00,,CF_NIV_SUIV,,,120,
21-21415,,2021-03-10 15:00:00,,CF_NIV_SUIV,,,,
21-21418,,2021-03-29 15:00:00,,CF_NIV_SUIV,,12.0,,
21-21419,,2021-03-15 11:00:00,,CF_NIV_SUIV,,,,
21-21420,,2021-03-18 11:00:00,,CF_NIV_SUIV,,,,
21-21421,2021-03-15 15:30:00,,,CF_NIV_SUIV,,4.0,,
21-21424,,2021-03-08 17:00:00,,CF_NIV_SUIV,,,90,
21-21427,,2021-03-22 16:00:00,,CF_NIV_SUIV,,,,
21-21428,,2021-03-16 15:30:00,,CF_NIV_SUIV,,3.0,,
21-21429,,2021-03-16 16:00:00,,CF_NIV_SUIV,,,,
21-21430,,2021-03-19 11:00:00,,CF_NIV_SUIV,,,120,
21-21432,,2021-03-09 11:00:00,,CF_NIV_SUIV,,,,
21-21436,,2021-03-12 11:00:00,,CF_NIV_SUIV,,,,
21-21438,,2021-03-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-21439,,2021-03-23 10:00:00,,CF_NIV_SUIV,,,,
21-21440,,2021-03-26 11:00:00,,CF_NIV_SUIV,,6.0,,
21-21441,,2021-03-15 11:00:00,,CF_NIV_SUIV,,3.0,,
21-21442,,2021-04-06 11:00:00,,CF_NIV_SUIV,,,,
21-21443,,2021-03-19 10:00:00,,CF_NIV_SUIV,,,,
21-21444,,2021-03-15 15:00:00,,CF_NIV_SUIV,,,180,
21-21446,,2021-03-18 15:00:00,,CF_NIV_SUIV,,4.0,,
21-21447,,2021-02-27 11:00:00,,CF_NIV_SUIV,,,,
21-21448,,2021-03-17 11:00:00,,CF_NIV_SUIV,,,,
21-21449,,2021-03-23 11:00:00,,CF_NIV_SUIV,,4.0,,
21-21450,,2021-03-22 10:00:00,,CF_NIV_SUIV,,5.0,,
21-21451,,2021-04-01 11:00:00,,CF_NIV_SUIV,,5.0,,
21-21453,,2021-03-12 11:00:00,,CF_NIV_SUIV,,,,
21-21454,,2021-03-08 16:00:00,,CF_NIV_SUIV,,4.0,,
21-21455,,2021-03-17 11:00:00,,CF_NIV_SUIV,,4.0,,
21-21456,,2021-03-25 11:00:00,,CF_NIV_SUIV,,,180,
21-21457,,2021-03-22 11:00:00,,CF_NIV_SUIV,,5.0,,
21-21458,,2021-03-22 11:00:00,,CF_NIV_SUIV,,4.0,,
21-21459,,2021-03-15 16:00:00,,CF_NIV_SUIV,,,120,
21-21460,,2021-03-18 15:00:00,,CF_NIV_SUIV,,6.0,,
21-21461,,2021-03-08 10:00:00,,CF_NIV_SUIV,,4.0,,
